集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,現地法人企業数（社）
1995,28,兵庫県,2,ヨーロッパ州,205,英国,7
1995,28,兵庫県,2,ヨーロッパ州,207,オランダ,3
1995,28,兵庫県,2,ヨーロッパ州,210,フランス,4
1995,28,兵庫県,2,ヨーロッパ州,213,ドイツ,7
1995,28,兵庫県,2,ヨーロッパ州,218,スペイン,3
1995,28,兵庫県,2,ヨーロッパ州,220,イタリア,1
1995,28,兵庫県,3,北アメリカ州,302,カナダ,2
1995,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,46
1995,28,兵庫県,3,北アメリカ州,305,メキシコ,4
1995,28,兵庫県,3,北アメリカ州,399,その他の北アメリカ州,2
1995,28,兵庫県,4,南アメリカ州,410,ブラジル,1
1995,28,兵庫県,6,大洋州,601,オーストラリア,2
1995,28,兵庫県,6,大洋州,606,ニュージーランド,3
1995,29,奈良県,1,アジア州,103,大韓民国,1
1995,29,奈良県,1,アジア州,105,中華人民共和国,4
1995,29,奈良県,1,アジア州,111,タイ,1
1995,29,奈良県,1,アジア州,188,その他のアジア,1
1995,29,奈良県,3,北アメリカ州,302,カナダ,1
1995,29,奈良県,3,北アメリカ州,304,アメリカ合衆国,1
1995,30,和歌山県,1,アジア州,105,中華人民共和国,2
1995,30,和歌山県,1,アジア州,106,台湾,1
1995,30,和歌山県,1,アジア州,108,香港,1
1995,30,和歌山県,1,アジア州,112,シンガポール,1
1995,30,和歌山県,2,ヨーロッパ州,205,英国,1
1995,30,和歌山県,2,ヨーロッパ州,210,フランス,1
1995,30,和歌山県,2,ヨーロッパ州,213,ドイツ,1
1995,30,和歌山県,2,ヨーロッパ州,220,イタリア,1
1995,30,和歌山県,2,ヨーロッパ州,223,ポーランド,1
1995,30,和歌山県,2,ヨーロッパ州,299,その他のヨーロッパ,1
1995,30,和歌山県,3,北アメリカ州,302,カナダ,2
1995,30,和歌山県,3,北アメリカ州,304,アメリカ合衆国,2
1995,30,和歌山県,4,南アメリカ州,410,ブラジル,2
1995,30,和歌山県,6,大洋州,601,オーストラリア,1
1995,31,鳥取県,1,アジア州,105,中華人民共和国,1
1995,31,鳥取県,1,アジア州,108,香港,1
1995,31,鳥取県,1,アジア州,113,マレーシア,1
1995,31,鳥取県,2,ヨーロッパ州,288,旧ソ連,1
1995,33,岡山県,1,アジア州,103,大韓民国,1
1995,33,岡山県,1,アジア州,105,中華人民共和国,7
1995,33,岡山県,1,アジア州,106,台湾,1
1995,33,岡山県,1,アジア州,118,インドネシア,1
1995,33,岡山県,2,ヨーロッパ州,205,英国,1
1995,33,岡山県,2,ヨーロッパ州,207,オランダ,1
1995,33,岡山県,2,ヨーロッパ州,210,フランス,1
1995,33,岡山県,2,ヨーロッパ州,225,オーストリア,1
1995,33,岡山県,3,北アメリカ州,304,アメリカ合衆国,4
1995,34,広島県,1,アジア州,103,大韓民国,3
1995,34,広島県,1,アジア州,105,中華人民共和国,7
1995,34,広島県,1,アジア州,108,香港,2
1995,34,広島県,1,アジア州,111,タイ,5
1995,34,広島県,1,アジア州,112,シンガポール,4
1995,34,広島県,1,アジア州,113,マレーシア,2
1995,34,広島県,1,アジア州,118,インドネシア,2
1995,34,広島県,1,アジア州,123,インド,1
1995,34,広島県,2,ヨーロッパ州,205,英国,2
1995,34,広島県,2,ヨーロッパ州,207,オランダ,1
1995,34,広島県,2,ヨーロッパ州,208,ベルギー,2
1995,34,広島県,2,ヨーロッパ州,213,ドイツ,2
1995,34,広島県,2,ヨーロッパ州,217,ポルトガル,1
1995,34,広島県,3,北アメリカ州,302,カナダ,1
1995,34,広島県,3,北アメリカ州,304,アメリカ合衆国,16
1995,34,広島県,3,北アメリカ州,312,パナマ,7
1995,34,広島県,4,南アメリカ州,401,コロンビア,3
1995,34,広島県,4,南アメリカ州,402,ベネズエラ,1
1995,34,広島県,4,南アメリカ州,410,ブラジル,2
1995,34,広島県,5,アフリカ州,549,ジンバブエ,1
1995,34,広島県,6,大洋州,601,オーストラリア,1
1995,34,広島県,6,大洋州,606,ニュージーランド,1
1995,35,山口県,1,アジア州,105,中華人民共和国,2
1995,35,山口県,3,北アメリカ州,315,バハマ,1
1995,36,徳島県,1,アジア州,105,中華人民共和国,1
1995,37,香川県,1,アジア州,103,大韓民国,1
1995,37,香川県,1,アジア州,106,台湾,2
1995,37,香川県,1,アジア州,112,シンガポール,1
1995,37,香川県,1,アジア州,118,インドネシア,2
1995,37,香川県,1,アジア州,125,スリランカ,1
1995,37,香川県,2,ヨーロッパ州,206,アイルランド,1
1995,37,香川県,2,ヨーロッパ州,207,オランダ,2
1995,37,香川県,2,ヨーロッパ州,213,ドイツ,2
1995,37,香川県,3,北アメリカ州,304,アメリカ合衆国,4
1995,38,愛媛県,1,アジア州,103,大韓民国,1
1995,38,愛媛県,1,アジア州,105,中華人民共和国,4
1995,38,愛媛県,1,アジア州,113,マレーシア,1
1995,38,愛媛県,1,アジア州,118,インドネシア,1
1995,38,愛媛県,2,ヨーロッパ州,205,英国,1
1995,39,高知県,2,ヨーロッパ州,207,オランダ,1
1995,40,福岡県,1,アジア州,103,大韓民国,6
1995,40,福岡県,1,アジア州,105,中華人民共和国,7
1995,40,福岡県,1,アジア州,106,台湾,3
1995,40,福岡県,1,アジア州,108,香港,3
1995,40,福岡県,1,アジア州,111,タイ,5
1995,40,福岡県,1,アジア州,112,シンガポール,3
1995,40,福岡県,1,アジア州,113,マレーシア,3
1995,40,福岡県,1,アジア州,116,ブルネイ,1
1995,40,福岡県,1,アジア州,117,フィリピン,2
1995,40,福岡県,1,アジア州,118,インドネシア,1
1995,40,福岡県,2,ヨーロッパ州,203,スウェーデン,1
1995,40,福岡県,2,ヨーロッパ州,205,英国,1
1995,40,福岡県,2,ヨーロッパ州,213,ドイツ,3
1995,40,福岡県,3,北アメリカ州,304,アメリカ合衆国,7
1995,43,熊本県,1,アジア州,105,中華人民共和国,3
1995,43,熊本県,3,北アメリカ州,304,アメリカ合衆国,1
1995,44,大分県,2,ヨーロッパ州,208,ベルギー,1
1996,01,北海道,3,北アメリカ州,304,アメリカ合衆国,3
1996,03,岩手県,1,アジア州,108,香港,2
1996,03,岩手県,1,アジア州,113,マレーシア,1
1996,04,宮城県,1,アジア州,103,大韓民国,1
1996,04,宮城県,1,アジア州,108,香港,1
1996,04,宮城県,1,アジア州,112,シンガポール,1
1996,04,宮城県,3,北アメリカ州,302,カナダ,1
1996,04,宮城県,3,北アメリカ州,304,アメリカ合衆国,1
1996,04,宮城県,6,大洋州,601,オーストラリア,1
1996,06,山形県,1,アジア州,105,中華人民共和国,2
1996,06,山形県,1,アジア州,106,台湾,2
1996,06,山形県,1,アジア州,108,香港,1
1996,06,山形県,1,アジア州,111,タイ,2
1996,06,山形県,1,アジア州,113,マレーシア,1
1996,06,山形県,2,ヨーロッパ州,213,ドイツ,1
1996,06,山形県,3,北アメリカ州,304,アメリカ合衆国,4
1996,07,福島県,1,アジア州,106,台湾,1
1996,07,福島県,3,北アメリカ州,304,アメリカ合衆国,1
1996,07,福島県,3,北アメリカ州,305,メキシコ,1
1996,08,茨城県,1,アジア州,103,大韓民国,1
1996,08,茨城県,1,アジア州,105,中華人民共和国,2
1996,08,茨城県,1,アジア州,108,香港,1
1996,08,茨城県,1,アジア州,111,タイ,1
1996,08,茨城県,3,北アメリカ州,304,アメリカ合衆国,1
1996,09,栃木県,1,アジア州,103,大韓民国,1
1996,09,栃木県,1,アジア州,105,中華人民共和国,1
1996,09,栃木県,1,アジア州,106,台湾,2
1996,09,栃木県,1,アジア州,108,香港,1
1996,09,栃木県,1,アジア州,110,ベトナム,1
1996,09,栃木県,1,アジア州,111,タイ,1
1996,09,栃木県,1,アジア州,112,シンガポール,1
1996,09,栃木県,1,アジア州,117,フィリピン,1
1996,09,栃木県,2,ヨーロッパ州,205,英国,1
1996,09,栃木県,2,ヨーロッパ州,213,ドイツ,2
1996,09,栃木県,3,北アメリカ州,304,アメリカ合衆国,4
1996,09,栃木県,6,大洋州,601,オーストラリア,1
1996,10,群馬県,1,アジア州,103,大韓民国,1
1996,10,群馬県,1,アジア州,105,中華人民共和国,6
1996,10,群馬県,1,アジア州,106,台湾,5
1996,10,群馬県,1,アジア州,108,香港,2
1996,10,群馬県,1,アジア州,111,タイ,8
1996,10,群馬県,1,アジア州,112,シンガポール,2
1996,10,群馬県,1,アジア州,113,マレーシア,3
1996,10,群馬県,1,アジア州,117,フィリピン,6
1996,10,群馬県,1,アジア州,118,インドネシア,1
1996,10,群馬県,1,アジア州,123,インド,1
1996,10,群馬県,2,ヨーロッパ州,205,英国,2
1996,10,群馬県,2,ヨーロッパ州,210,フランス,1
1996,10,群馬県,2,ヨーロッパ州,220,イタリア,1
1996,10,群馬県,3,北アメリカ州,304,アメリカ合衆国,12
1996,10,群馬県,3,北アメリカ州,305,メキシコ,2
1996,10,群馬県,6,大洋州,601,オーストラリア,1
1996,11,埼玉県,1,アジア州,103,大韓民国,4
1996,11,埼玉県,1,アジア州,105,中華人民共和国,11
1996,11,埼玉県,1,アジア州,106,台湾,5
1996,11,埼玉県,1,アジア州,108,香港,2
1996,11,埼玉県,1,アジア州,111,タイ,6
1996,11,埼玉県,1,アジア州,112,シンガポール,5
1996,11,埼玉県,1,アジア州,113,マレーシア,8
1996,11,埼玉県,1,アジア州,117,フィリピン,7
1996,11,埼玉県,1,アジア州,118,インドネシア,3
1996,11,埼玉県,1,アジア州,127,バングラデシュ,1
1996,11,埼玉県,2,ヨーロッパ州,205,英国,5
1996,11,埼玉県,2,ヨーロッパ州,207,オランダ,1
1996,11,埼玉県,2,ヨーロッパ州,208,ベルギー,1
1996,11,埼玉県,2,ヨーロッパ州,213,ドイツ,1
1996,11,埼玉県,2,ヨーロッパ州,217,ポルトガル,1
1996,11,埼玉県,3,北アメリカ州,302,カナダ,2
1996,11,埼玉県,3,北アメリカ州,304,アメリカ合衆国,38
1996,11,埼玉県,3,北アメリカ州,305,メキシコ,1
1996,11,埼玉県,4,南アメリカ州,410,ブラジル,1
1996,12,千葉県,1,アジア州,103,大韓民国,7
1996,12,千葉県,1,アジア州,105,中華人民共和国,8
1996,12,千葉県,1,アジア州,106,台湾,9
1996,12,千葉県,1,アジア州,108,香港,9
1996,12,千葉県,1,アジア州,111,タイ,10
1996,12,千葉県,1,アジア州,112,シンガポール,8
1996,12,千葉県,1,アジア州,113,マレーシア,6
1996,12,千葉県,1,アジア州,117,フィリピン,3
1996,12,千葉県,1,アジア州,118,インドネシア,2
1996,12,千葉県,1,アジア州,123,インド,1
1996,12,千葉県,2,ヨーロッパ州,205,英国,3
1996,12,千葉県,2,ヨーロッパ州,207,オランダ,2
1996,12,千葉県,2,ヨーロッパ州,208,ベルギー,2
1996,12,千葉県,2,ヨーロッパ州,209,ルクセンブルク,1
1996,12,千葉県,2,ヨーロッパ州,210,フランス,4
1996,12,千葉県,2,ヨーロッパ州,213,ドイツ,4
1996,12,千葉県,2,ヨーロッパ州,218,スペイン,1
1996,12,千葉県,2,ヨーロッパ州,233,キプロス,1
1996,12,千葉県,2,ヨーロッパ州,234,トルコ,1
1996,12,千葉県,3,北アメリカ州,302,カナダ,3
1996,12,千葉県,3,北アメリカ州,304,アメリカ合衆国,31
1996,12,千葉県,3,北アメリカ州,305,メキシコ,2
1996,12,千葉県,3,北アメリカ州,312,パナマ,19
1996,12,千葉県,3,北アメリカ州,315,バハマ,2
1996,12,千葉県,3,北アメリカ州,399,その他の北アメリカ州,8
1996,12,千葉県,4,南アメリカ州,410,ブラジル,1
1996,12,千葉県,5,アフリカ州,515,リベリア,2
1996,12,千葉県,6,大洋州,601,オーストラリア,2
1996,12,千葉県,6,大洋州,606,ニュージーランド,1
1996,13,東京都,1,アジア州,103,大韓民国,168
1996,13,東京都,1,アジア州,105,中華人民共和国,603
1996,13,東京都,1,アジア州,106,台湾,319
1996,13,東京都,1,アジア州,108,香港,465
1996,13,東京都,1,アジア州,110,ベトナム,27
1996,13,東京都,1,アジア州,111,タイ,475
1996,13,東京都,1,アジア州,112,シンガポール,464
1996,13,東京都,1,アジア州,113,マレーシア,327
1996,13,東京都,1,アジア州,116,ブルネイ,4
1996,13,東京都,1,アジア州,117,フィリピン,143
1996,13,東京都,1,アジア州,118,インドネシア,289
1996,13,東京都,1,アジア州,120,カンボジア,1
1996,13,東京都,1,アジア州,122,ミャンマー,4
1996,13,東京都,1,アジア州,123,インド,32
1996,13,東京都,1,アジア州,124,パキスタン,9
1996,13,東京都,1,アジア州,125,スリランカ,5
1996,13,東京都,1,アジア州,127,バングラデシュ,4
1996,13,東京都,1,アジア州,131,ネパール,1
1996,13,東京都,1,アジア州,133,イラン,8
1996,13,東京都,1,アジア州,135,バーレーン,5
1996,13,東京都,1,アジア州,137,サウジアラビア,11
1996,13,東京都,1,アジア州,138,クウェート,4
1996,13,東京都,1,アジア州,143,イスラエル,4
1996,13,東京都,1,アジア州,147,アラブ首長国連邦,13
1996,13,東京都,1,アジア州,188,その他のアジア,6
1996,13,東京都,2,ヨーロッパ州,202,ノルウェー,6
1996,13,東京都,2,ヨーロッパ州,203,スウェーデン,19
1996,13,東京都,2,ヨーロッパ州,204,デンマーク,8
1996,13,東京都,2,ヨーロッパ州,205,英国,385
1996,13,東京都,2,ヨーロッパ州,206,アイルランド,18
1996,13,東京都,2,ヨーロッパ州,207,オランダ,187
1996,13,東京都,2,ヨーロッパ州,208,ベルギー,68
1996,13,東京都,2,ヨーロッパ州,209,ルクセンブルク,8
1996,13,東京都,2,ヨーロッパ州,210,フランス,140
1996,13,東京都,2,ヨーロッパ州,213,ドイツ,254
1996,13,東京都,2,ヨーロッパ州,215,スイス,31
1996,13,東京都,2,ヨーロッパ州,217,ポルトガル,11
1996,13,東京都,2,ヨーロッパ州,218,スペイン,63
1996,13,東京都,2,ヨーロッパ州,220,イタリア,73
1996,13,東京都,2,ヨーロッパ州,222,フィンランド,2
1996,13,東京都,2,ヨーロッパ州,223,ポーランド,13
1996,13,東京都,2,ヨーロッパ州,225,オーストリア,17
1996,13,東京都,2,ヨーロッパ州,227,ハンガリー,16
1996,13,東京都,2,ヨーロッパ州,230,ギリシャ,6
1996,13,東京都,2,ヨーロッパ州,231,ルーマニア,5
1996,13,東京都,2,ヨーロッパ州,233,キプロス,2
1996,13,東京都,2,ヨーロッパ州,234,トルコ,19
1996,13,東京都,2,ヨーロッパ州,288,旧ソ連,15
1996,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,16
1996,13,東京都,3,北アメリカ州,302,カナダ,155
1996,13,東京都,3,北アメリカ州,304,アメリカ合衆国,1717
1996,13,東京都,3,北アメリカ州,305,メキシコ,65
1996,13,東京都,3,北アメリカ州,306,グアテマラ,4
1996,13,東京都,3,北アメリカ州,307,ホンジュラス,1
1996,13,東京都,3,北アメリカ州,309,エルサルバドル,3
1996,13,東京都,3,北アメリカ州,311,コスタリカ,1
1996,13,東京都,3,北アメリカ州,312,パナマ,119
1996,13,東京都,3,北アメリカ州,314,バーミュダ(英),8
1996,13,東京都,3,北アメリカ州,315,バハマ,2
1996,13,東京都,3,北アメリカ州,316,ジャマイカ,2
1996,13,東京都,3,北アメリカ州,320,トリニダード・トバゴ,1
1996,13,東京都,3,北アメリカ州,323,ドミニカ共和国,1
1996,13,東京都,3,北アメリカ州,324,プエルトリコ(米),3
1996,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,41
1996,13,東京都,4,南アメリカ州,401,コロンビア,12
1996,13,東京都,4,南アメリカ州,402,ベネズエラ,12
1996,13,東京都,4,南アメリカ州,404,スリナム,1
1996,13,東京都,4,南アメリカ州,406,エクアドル,5
1996,13,東京都,4,南アメリカ州,407,ペルー,12
1996,13,東京都,4,南アメリカ州,408,ボリビア,1
1996,13,東京都,4,南アメリカ州,409,チリ,33
1996,13,東京都,4,南アメリカ州,410,ブラジル,135
1996,13,東京都,4,南アメリカ州,411,パラグアイ,1
1996,13,東京都,4,南アメリカ州,413,アルゼンチン,16
1996,13,東京都,5,アフリカ州,506,エジプト,4
1996,13,東京都,5,アフリカ州,510,セネガル,1
1996,13,東京都,5,アフリカ州,515,リベリア,95
1996,13,東京都,5,アフリカ州,516,コートジボワール,1
1996,13,東京都,5,アフリカ州,524,ナイジェリア,6
1996,13,東京都,5,アフリカ州,525,ニジェール,1
1996,13,東京都,5,アフリカ州,527,カメルーン,2
1996,13,東京都,5,アフリカ州,533,コンゴ民主共和国,1
1996,13,東京都,5,アフリカ州,538,エチオピア,1
1996,13,東京都,5,アフリカ州,541,ケニア,1
1996,13,東京都,5,アフリカ州,543,タンザニア,1
1996,13,東京都,5,アフリカ州,546,マダガスカル,1
1996,13,東京都,5,アフリカ州,554,ザンビア,1
1996,13,東京都,5,アフリカ州,556,エスワティニ,1
1996,13,東京都,5,アフリカ州,599,その他のアフリカ,13
1996,13,東京都,6,大洋州,601,オーストラリア,280
1996,13,東京都,6,大洋州,602,パプアニューギニア,6
1996,13,東京都,6,大洋州,606,ニュージーランド,58
1996,13,東京都,6,大洋州,610,サモア,2
1996,13,東京都,6,大洋州,612,フィジー,2
1996,13,東京都,6,大洋州,699,その他のオセアニア,9
1996,14,神奈川県,1,アジア州,103,大韓民国,14
1996,14,神奈川県,1,アジア州,105,中華人民共和国,32
1996,14,神奈川県,1,アジア州,106,台湾,17
1996,14,神奈川県,1,アジア州,108,香港,14
1996,14,神奈川県,1,アジア州,110,ベトナム,1
